ID,Age,Income,Gender,Married
89639,31,62331.82345144308,0,1
89640,35,69014.66870486733,0,1
89641,38,71556.3675667626,0,0
89642,37,56735.0878646391,0,0
89643,41,111854.70111906432,0,1
89644,49,121314.70946653586,1,0
89645,56,121807.62594568923,1,1
89646,29,56431.752579308886,0,0
89647,31,60001.74678759187,1,0
89648,28,37499.5371494703,1,0
89649,56,135771.92571125246,1,0
89650,46,95627.45871264306,1,1
89651,60,135110.40311894618,0,1
89652,45,95564.3075647397,0,0
89653,36,70553.67424390721,0,1
89654,34,69674.95022904544,1,0
89655,41,83193.30150575252,1,1
89656,47,115874.45604055453,1,1
89657,37,73517.32444913044,0,1
89658,56,128046.49551799057,0,1
89659,37,84046.74908645812,1,1
89660,33,67816.6476619142,0,1
89661,30,57184.22511124074,1,1
89662,35,77779.03617059972,1,1
89663,36,89669.69577140776,0,1
89664,65,160078.58819027757,0,1
89665,46,91815.46808044889,0,1
89666,60,137541.37748727843,0,0
89667,49,110627.23807451315,1,0
89668,35,65791.9660279875,0,1
89669,53,126009.07679769023,1,1
89670,43,89876.2551496121,1,1
89671,46,80030.00984631726,1,1
89672,23,44042.50000105775,1,1
89673,40,112216.27198362516,0,1
89674,24,54946.85847482928,1,0
89675,47,103867.44879544676,0,1
89676,49,104509.04499271134,1,1
89677,62,154223.8735132435,0,0
89678,32,68166.92412428245,0,1
89679,33,78352.9725406941,1,0
89680,24,26299.675852317956,0,1
89681,52,109674.49990991245,1,0
89682,46,93926.55844919577,0,0
89683,44,105028.18631574468,1,1
89684,23,54636.829853572286,0,1
89685,18,27843.998632117502,1,0
89686,23,27153.784076996504,0,0
89687,50,127728.1582519253,0,1
89688,43,93673.53084758972,1,1
89689,35,58770.10542545729,1,1
89690,60,152938.08547894462,1,0
89691,56,143803.2537470256,0,1
89692,51,93710.30762918557,1,0
89693,34,80254.11578572722,1,1
89694,22,24253.32371811804,1,0
89695,29,40293.661464763594,1,0
89696,55,124367.65563572431,1,1
89697,32,77089.36379148904,1,1
89698,58,150181.25284526128,0,1
89699,64,173344.03574664216,0,1
89700,61,163351.77286900976,0,1
89701,48,108866.55661853484,1,0
89702,24,55182.995748850575,0,1
89703,32,64842.88200676604,0,0
89704,48,107410.69857072168,1,0
89705,24,32149.522622369925,1,0
89706,32,63227.590310966734,1,0
89707,28,53111.994807294635,0,1
89708,62,153389.9388010698,0,0
89709,29,60710.281563241944,1,0
89710,57,134852.7923021435,1,0
89711,40,81835.95587762361,0,1
89712,18,30605.174645803527,0,0
89713,23,27115.85446788856,0,0
89714,60,154522.73986800344,0,0
89715,44,104279.61373467458,0,1
89716,62,151150.94313256917,1,1
89717,22,27376.663110540147,0,0
89718,39,95159.00984697022,0,1
89719,36,58318.09818755964,1,0
89720,60,137293.64216197957,0,0
89721,34,60731.33897066249,0,0
89722,53,125867.19974761539,0,1
89723,48,95888.62322185498,0,0
89724,28,36094.18540333,1,1
89725,36,71572.05069482044,1,1
89726,59,140224.40886808612,1,0
89727,58,141917.1961480961,1,1
89728,62,149688.874685004,1,0
89729,59,143208.1520250825,1,0
89730,59,147211.62957945897,1,1
89731,64,163152.1862547704,0,0
89732,41,79067.44514293637,1,1
89733,32,61445.81881525658,0,0
89734,41,101008.99109196127,1,0
89735,54,127531.5876316442,1,1
89736,42,105391.9721965465,0,0
89737,41,108117.40882895079,0,0
89738,54,134312.14157834166,1,0
89739,56,125751.376448567,0,1
89740,42,71179.88001695395,1,1
89741,65,153607.0963992003,1,0
89742,53,127392.35497886893,1,0
89743,49,134171.40321850026,0,1
89744,62,174593.86276611744,1,0
89745,55,136057.1401719033,0,0
89746,21,27990.50221633185,1,0
89747,23,17962.54828751272,0,1
89748,25,43169.30457547467,1,0
89749,42,78868.11760155641,1,1
89750,33,62852.29663758327,1,0
89751,36,80354.59646073,1,1
89752,43,116543.6004844968,1,1
89753,55,118552.42304080537,1,0
89754,23,34103.01568486333,0,0
89755,65,154412.04166839915,0,1
89756,25,38300.76893239041,0,0
89757,54,135335.49680067503,0,1
89758,60,139414.28699998025,0,1
89759,55,123629.18858999116,1,1
89760,23,25374.721385057892,1,0
89761,18,12080.946309942083,0,1
89762,63,148324.47487510808,0,1
89763,38,66741.27123851945,1,1
89764,20,14671.233873882587,1,1
89765,18,-1340.3664584571707,0,1
89766,33,60572.16566848479,0,0
89767,52,130294.47395310106,0,0
89768,44,98624.71498158305,1,1
89769,18,17396.116637587467,1,0
89770,30,44622.075267402375,0,1
89771,51,129784.84607560949,0,1
89772,35,59389.00469006771,0,1
89773,18,32316.709495318995,0,0
89774,37,59051.85035662686,1,1
89775,33,58952.91959383582,0,1
89776,47,113633.17128035089,1,0
89777,64,162877.58908146576,0,1
89778,43,108879.43907138098,1,1
89779,48,107931.02022627956,1,0
89780,61,158299.31297439706,1,0
89781,37,85087.38809756387,1,1
89782,65,164271.12870645567,1,0
89783,27,47002.93573849785,0,1
89784,18,32693.400846522363,1,1
89785,30,47699.401381370575,0,1
89786,51,119688.63803375622,0,0
89787,65,156396.25174158055,1,0
89788,44,109438.01804884605,0,1
89789,25,37619.73903798591,1,0
89790,20,32120.613716834516,0,0
89791,51,110441.04424133924,1,0
89792,61,134284.63577352266,1,1
89793,59,124044.60013369643,1,1
89794,39,92880.65400918675,0,0
89795,55,133923.05983142604,1,0
89796,60,153157.0889667488,0,0
89797,28,65223.94848493183,1,1
89798,61,141222.33547868475,0,1
89799,43,83104.33985038483,1,0
89800,21,24675.983143636648,1,0
89801,26,47156.7164007554,0,1
89802,44,94535.7127993808,0,0
89803,19,29201.371460811635,1,0
89804,39,77559.74381654705,1,0
89805,46,107718.85641504137,1,0
89806,39,85211.80130040145,0,1
89807,35,52282.777770148605,1,0
89808,47,102193.18871572774,1,1
89809,55,132727.53928075123,0,1
89810,41,88428.40284335223,0,1
89811,25,23759.43620470089,1,0
89812,34,67376.26475117252,0,0
89813,26,51623.870670601435,0,1
89814,46,102377.4033675632,0,0
89815,35,85596.24433983427,1,1
89816,20,16669.510806381888,0,1
89817,63,154277.59432952516,1,1
89818,41,85998.77723730475,1,1
89819,43,90836.52835267632,0,0
89820,51,127702.99780321436,1,1
89821,23,48824.40924443903,1,0
89822,49,103443.62707835114,1,0
89823,24,24163.37832333133,1,0
89824,22,18370.49220586818,1,1
89825,23,33319.02815766524,0,1
89826,34,77856.02257994017,1,1
89827,21,39138.80981095176,0,0
89828,43,111029.59561158848,0,0
89829,45,118913.28089563827,1,1
89830,57,135917.3173026129,0,0
89831,37,79350.96000626039,1,1
89832,22,43408.31908828547,1,1
89833,42,88237.18888690876,0,0
89834,56,125330.82862076306,1,1
89835,23,37424.8655310625,1,0
89836,57,137424.00714607417,0,1
89837,44,110355.02877567513,1,1
89838,43,84377.93036958088,0,0
89839,62,142727.91975766933,0,1
89840,23,39127.071900366485,0,0
89841,39,73968.41743255811,1,0
89842,53,121036.79798865799,0,0
89843,62,144885.38331556693,1,1
89844,56,114176.23473060704,0,1
89845,54,128804.19459435489,0,0
89846,39,91093.68327285838,1,0
89847,60,138606.7973816113,1,1
89848,39,103125.94061221989,1,1
89849,65,169010.63416868355,0,0
89850,20,24130.01427775102,1,1
89851,50,125685.69474355075,0,0
89852,65,147611.607447575,1,0
89853,25,48645.67004116008,1,0
89854,25,30630.6886294118,0,0
89855,19,26035.02949828359,1,1
89856,21,25674.322311494827,1,1
89857,33,51757.233914291224,0,1
89858,26,38179.02956079411,0,0
89859,40,60738.36722272371,1,1
89860,49,108298.48590131258,0,1
89861,62,156743.39861719657,1,0
89862,51,100782.19177393385,1,1
89863,21,32173.543400899158,0,1
89864,31,57514.23113487093,1,1
89865,34,70229.30586717575,1,0
89866,50,118802.07227276138,1,1
89867,57,141445.32585131854,0,0
89868,45,98581.0068332886,1,0
89869,54,124856.59353792435,1,1
89870,28,63742.77743352503,1,1
89871,22,42769.380024239304,0,0
89872,57,155636.56505968916,0,0
89873,39,80759.50402570837,0,1
89874,35,68658.68896239696,0,0
89875,48,121899.652164661,1,1
89876,53,120569.07406179795,1,1
89877,24,18798.376418577496,0,1
89878,44,97029.02958869567,0,1
89879,28,60977.17077309412,1,1
89880,31,58764.19115369665,1,0
89881,53,113094.52086396192,1,0
89882,34,74219.00096071744,1,1
89883,19,21179.684799149858,1,1
89884,56,158752.08909740363,1,1
89885,43,86624.7798573653,0,1
89886,62,172923.07050385693,1,0
89887,63,140465.99250590627,0,0
89888,61,154770.27968263603,0,1
89889,51,139576.3629829108,0,1
89890,46,116236.49793216772,1,0
89891,58,158139.97738950487,0,0
89892,18,9567.9240187312,0,1
89893,52,119239.55348061452,1,0
89894,22,22234.3761498912,0,1
89895,46,96399.42333293406,1,1
89896,57,130577.7855302229,1,1
89897,23,47375.703830677325,1,1
89898,23,36913.3380996718,0,0
89899,63,145048.6202930332,1,0
89900,33,75904.53018573497,1,1
89901,61,171746.78138728466,1,1
89902,37,72281.72309207634,1,0
89903,53,108847.80624826785,0,1
89904,60,149379.50592903522,1,0
89905,22,23209.515008259405,1,1
89906,26,45854.59503768476,0,1
89907,18,9362.71848476988,1,1
89908,65,165803.41737360097,0,0
89909,60,150659.72030111728,0,0
89910,19,26942.18896710485,0,1
89911,32,59383.64080334592,1,1
89912,37,86536.60759703552,1,0
89913,39,78417.7571415788,0,0
89914,60,152202.3824386708,1,0
89915,28,53447.501934690285,0,0
89916,48,102117.13698556377,1,0
89917,43,82658.79242492118,0,0
89918,45,103022.82781388683,1,1
89919,64,151334.1596220387,0,1
89920,35,59280.35394167687,1,0
89921,43,100538.37195666123,1,0
89922,37,84303.45878004523,1,1
89923,40,85177.02580433937,0,0
89924,48,100263.20821460478,1,0
89925,44,112738.02752718863,0,1
89926,18,8178.6752457650655,0,0
89927,20,35350.912058030306,0,1
89928,43,81346.7665690746,1,0
89929,38,74340.27506609945,1,1
89930,48,88754.30664025011,0,1
89931,56,125741.23609942221,0,1
89932,39,75254.72963882633,0,0
89933,30,62078.17451142457,0,1
89934,29,54786.05025751781,0,0
89935,22,26294.692762740422,1,1
89936,65,151726.8770573514,1,0
89937,43,89523.10431553051,0,0
89938,42,96862.18248447013,1,1
89939,27,48843.09079368283,1,0
89940,48,90624.33484547197,1,1
89941,46,95956.4581691548,0,0
89942,57,132165.63459157624,1,1
89943,23,40904.14833481003,0,1
89944,21,34854.59153876454,1,0
89945,36,66111.67378351184,1,0
89946,20,30108.6165483578,0,1
89947,38,74049.78839173842,0,1
89948,26,43581.332838682705,1,0
89949,30,41724.74040852236,1,1
89950,64,157041.39024841468,1,1
89951,55,118007.37373718116,0,1
89952,23,27471.88537698918,0,1
89953,35,64987.2635524313,0,0
89954,18,19485.80151745588,0,1
89955,30,51703.51477523452,1,1
89956,22,41626.5734590313,0,1
89957,21,35370.99340595492,1,0
89958,49,101755.52712954643,1,0
89959,33,63596.186006263706,1,1
89960,48,111558.07517445766,0,0
89961,35,74620.32723369813,0,0
89962,49,116330.5754793117,1,0
89963,65,171907.55291862972,0,0
89964,30,50654.203217716524,1,0
89965,51,120532.15912078426,0,0
89966,24,39305.143844558486,1,1
89967,34,71055.48861125649,0,1
89968,50,123487.10624689526,0,1
89969,61,157646.1813491318,1,1
89970,61,154361.3190042823,0,1
89971,29,71452.20903066742,1,0
89972,18,32829.55212071756,0,1
89973,65,161195.10023709372,0,0
89974,31,75628.98442087334,1,0
89975,49,101407.56802712008,0,1
89976,55,127236.20519485282,0,1
89977,45,106202.53935051178,0,1
89978,62,148579.76457770812,1,0
89979,30,72634.3815838563,0,0
89980,32,69319.61054682046,1,0
89981,45,81504.21292169987,0,0
89982,32,61607.399528455935,0,1
89983,30,56076.28169201953,0,0
89984,21,41390.34052716304,0,0
89985,26,51799.25621727579,1,0
89986,51,106350.98043654351,0,0
89987,49,123762.29495982047,1,1
89988,40,95752.31384818442,0,1
89989,28,57044.73163124584,0,0
89990,59,161230.27320945583,0,1
89991,57,126663.75530302979,1,0
89992,54,137319.0016674407,0,1
89993,46,98050.9133379937,1,1
89994,53,123888.12151371567,0,1
89995,51,110732.57846541384,1,0
89996,34,65162.053252266014,1,0
89997,32,59908.51867575221,1,1
89998,54,124352.6728781059,0,1
89999,52,129150.33326431974,0,0
90000,43,86638.6421206017,0,0
90001,18,24415.75728722203,0,0
90002,48,99171.72793915028,0,1
90003,26,39080.18159367897,1,1
90004,63,164699.15879903117,1,0
90005,51,123476.51459441289,1,1
90006,40,94153.40527339384,0,1
90007,21,15459.003318994228,1,0
90008,45,104789.36090322892,0,1
90009,45,96794.18039154612,0,1
90010,50,125958.19737561893,0,0
90011,25,49709.214499134934,0,0
90012,19,28870.342647931684,0,1
90013,53,127075.51882787363,0,1
90014,54,103507.48260270903,0,0
90015,53,128745.29613728641,0,1
90016,30,68904.67276275982,0,1
90017,38,85100.18450182996,0,0
90018,26,52196.402765077975,0,1
90019,41,76732.34749801914,0,0
90020,47,106943.06496591002,1,0
90021,52,110072.74490817075,0,0
90022,24,57442.26648063086,1,1
90023,54,152772.40577845194,0,1
90024,55,135224.10552227267,1,1
90025,25,24837.771402291568,0,1
90026,37,57101.90422165187,0,0
90027,22,47994.28235677676,1,0
90028,54,118913.89589289509,1,1
90029,58,151590.98891720438,0,0
90030,34,62888.498967955136,1,1
90031,53,144312.2188931946,1,1
90032,50,122815.7973825322,1,0
90033,59,141223.4250652931,1,1
90034,57,138939.54422994188,1,0
90035,43,89416.90212453672,0,0
90036,30,62731.66340944316,0,0
90037,46,113207.34173580717,0,0
90038,64,157124.89429051412,0,1
90039,65,169200.94122457562,1,0
90040,59,153658.63067503175,1,1
90041,22,26074.712267983345,1,1
90042,23,24344.320409726915,1,1
90043,47,114836.63913184243,1,0
90044,52,120174.64275854055,0,0
90045,55,117228.49016165733,0,1
90046,55,149218.39903808667,0,0
90047,64,158368.19738869133,1,1
90048,63,143122.34248017904,0,0
90049,44,89468.05235856581,0,1
90050,54,138193.55184861828,0,1
90051,46,111682.16008546486,1,0
90052,30,50834.18656228956,0,0
90053,44,87173.72520226476,1,1
90054,49,93326.08944101384,0,0
90055,35,83198.85186682048,1,1
90056,28,35384.19604506584,0,1
90057,34,69674.6127940437,0,0
90058,55,130141.20774962397,0,0
90059,35,63982.9774472351,0,0
90060,50,118827.6049070847,1,1
90061,23,37521.23459793267,0,1
90062,54,114648.24521659629,0,0
90063,20,24290.520833134367,1,1
90064,28,30353.765090512097,0,1
90065,29,56325.68923690457,1,0
90066,25,44100.45569285899,0,0
90067,43,83068.218012558,0,0
90068,58,146154.7690565522,0,0
90069,30,51185.472648215335,1,1
90070,18,28740.607474644872,1,1
90071,31,50213.89923743652,1,1
90072,38,87837.47500726492,1,1
90073,37,78415.77052379618,0,0
90074,60,152649.56859368723,0,1
90075,32,53767.39884611583,1,0
90076,40,88249.51654369528,1,1
90077,65,169317.01816620005,0,1
90078,47,102107.06320626375,0,1
90079,22,28145.9321359997,0,1
90080,47,102856.74419393383,0,0
90081,27,49441.725367204934,0,0
90082,34,47730.34314250912,0,1
90083,32,78048.08026857168,0,1
90084,65,163931.48829693935,1,0
90085,38,64061.24579613826,0,0
90086,44,102997.78424170715,0,0
90087,56,131588.40855956648,0,0
90088,35,65477.91287529262,0,0
90089,56,129174.45749759946,0,0
90090,46,102534.323850926,1,0
90091,51,132208.78029158476,0,1
90092,60,150638.63193021005,0,0
90093,27,53616.239124315645,1,1
90094,42,83999.56635748893,0,0
90095,55,149129.31427799637,1,0
90096,30,37957.391776999226,1,1
90097,40,84386.01720255469,1,0
90098,48,111224.42278570529,0,1
90099,64,151788.58716063172,0,1
90100,36,70692.04845806812,0,0
90101,34,55323.795298694,0,0
90102,58,138021.9808196639,0,1
90103,30,34197.96998616024,1,1
90104,23,30728.40786099402,1,1
90105,26,41901.00841304016,1,0
90106,31,79485.08200632491,0,1
90107,38,74044.2946186329,1,0
90108,32,49774.97454834651,1,1
90109,65,154909.03804210044,0,0
90110,31,69756.67719174975,0,1
90111,54,128866.47365619511,1,1
90112,58,146089.92393445838,0,1
90113,53,115167.82563205632,1,1
90114,46,98009.47459429369,0,0
90115,22,31095.482060046674,0,1
90116,50,105906.92031963941,0,0
90117,32,64616.357579990465,1,1
90118,27,52042.8346389257,0,0
90119,43,83756.05653115652,0,0
90120,55,137000.84426339183,0,0
90121,62,137010.7084738123,0,0
90122,34,56228.087407190666,1,1
90123,23,27291.56017353313,0,0
90124,21,29051.596469143606,0,1
90125,56,136138.91403135823,0,1
90126,41,85436.26664575508,0,0
90127,46,92022.50741716637,1,0
90128,61,149633.52058224223,0,1
90129,60,140822.28471701485,0,0
90130,61,157156.44853266247,1,0
90131,55,144396.8258170901,0,1
90132,33,51158.43975805721,1,0
90133,63,149550.50506381548,1,0
90134,49,117376.51842185506,1,0
90135,54,122445.92880203715,0,1
90136,47,100549.65193734622,0,1
90137,50,123272.99515141801,1,1
90138,58,131568.9146751052,1,1
90139,60,138707.3934085202,0,0
90140,58,135767.49535921126,1,0
90141,22,42145.95105772775,0,0
90142,60,157814.42398082462,1,1
90143,62,157421.9374674608,0,0
90144,35,63932.82419866923,1,1
90145,56,132785.11505714484,0,1
90146,40,77358.83876653695,1,1
90147,53,104614.24285556696,1,1
90148,32,53924.008393414515,0,0
90149,42,72218.3441332304,0,1
90150,39,81159.52196732016,1,1
90151,30,49629.28959679938,1,0
90152,22,35359.18466943929,1,0
90153,32,84150.19750292189,0,0
90154,21,20985.895587848823,0,0
90155,29,54880.80598835748,1,0
90156,65,160008.29156933576,1,0
90157,51,111915.27456965628,1,1
90158,38,80112.92578742476,0,0
90159,55,131650.62437093208,1,0
90160,34,58641.69071324144,1,1
90161,54,121704.05992708776,1,0
90162,23,30783.674238914613,1,1
90163,20,27932.130283066817,1,0
90164,63,151698.4136493472,1,0
90165,52,122837.20852791428,0,1
90166,63,157771.2217174034,1,1
90167,43,92111.45272510198,1,1
90168,29,58949.7958174674,1,0
90169,34,77666.18163652692,0,1
90170,53,115068.33975830014,0,0
90171,60,153147.89829162526,0,1
90172,24,18337.05350214137,1,0
90173,39,84797.35557024095,0,1
90174,65,160974.66679993624,0,1
90175,48,117277.06983056653,0,1
90176,36,77953.70806534273,1,0
90177,22,34278.64019384717,1,0
90178,34,73261.66808684658,1,1
90179,55,141971.59650506717,0,1
90180,27,39580.09039986503,0,1
90181,52,141287.3780601841,1,1
90182,40,76091.89084197681,1,0
90183,22,33850.68717764117,0,0
90184,65,153827.634197415,1,0
90185,63,162909.97080592418,1,0
90186,21,21566.60516763932,1,1
90187,48,86249.37502310265,0,0
90188,49,136954.46145387815,0,0
90189,19,15880.8321580332,1,0
90190,32,55825.451615002996,0,0
90191,60,151441.2619594216,0,1
90192,54,123138.09809070977,0,1
90193,57,145715.15582401704,1,1
90194,24,35108.123615615026,1,1
90195,33,67364.96508209733,1,1
90196,21,22558.44966704358,1,0
90197,44,98660.10986964211,1,1
90198,65,157006.99375281404,1,0
90199,56,132276.0249243209,1,1
90200,54,133222.2622747672,1,0
90201,38,89761.51805961085,0,0
90202,46,74420.12846618693,0,0
90203,30,39939.60279935982,0,0
90204,47,99816.3067959467,1,1
90205,26,53993.440205582985,1,1
90206,30,42395.915417105876,1,1
90207,58,128692.21385504788,1,1
90208,26,48576.05114836774,1,0
90209,23,21998.66914769937,0,0
90210,63,151929.14892793255,0,1
90211,35,76239.69944573366,0,0
90212,20,36298.998064938845,1,0
90213,31,60792.24666793108,0,0
90214,24,41134.441079849246,0,1
90215,55,142291.92710243768,1,0
90216,53,123579.57603106686,0,0
90217,22,14654.5736184327,0,0
90218,54,148309.13691171282,1,0
90219,53,111131.9375077906,0,0
90220,24,24716.37954158258,1,1
90221,30,56661.748758897906,1,0
90222,24,30967.960811515186,1,1
90223,43,103438.03546604916,0,0
90224,28,49739.948728605734,0,1
90225,45,111153.36199442018,0,0
90226,35,80017.2536919679,0,0
90227,43,90225.24226891862,0,0
90228,53,132316.81257922895,0,1
90229,57,151660.56331619367,1,0
90230,45,105927.19292575802,1,0
90231,25,34255.674530591656,1,1
90232,48,113503.83254842041,1,1
90233,43,105873.55113320974,1,1
90234,58,148574.3986660138,1,0
90235,59,121674.3135514791,0,0
90236,53,115469.5325211285,1,0
90237,62,146598.96440162903,0,0
90238,21,9020.187732020073,0,1
90239,40,82464.36207160124,1,0
90240,59,120674.83561717244,0,1
90241,20,43036.768777063495,0,1
90242,62,161711.74917010832,1,1
90243,29,43798.50338361709,1,1
90244,36,68455.7786335383,0,0
90245,30,56675.74473313031,1,0
90246,48,122423.44636478134,1,1
90247,38,60283.26378056209,1,1
90248,33,77075.38295671328,0,1
90249,46,122397.39790356376,1,0
90250,63,159431.46998542786,1,1
90251,28,48540.485687449225,1,1
90252,64,154526.0062112385,1,1
90253,58,159325.5755708228,1,0
90254,50,115406.35233554832,1,1
90255,32,72323.88868450325,1,1
90256,28,40496.467614022135,1,0
90257,33,58991.942859861454,1,1
90258,24,49196.93478952492,1,1
90259,30,51157.39362369964,0,0
90260,44,100318.08152860476,1,0
90261,20,32974.62614961338,1,0
90262,29,46963.93380214899,1,1
90263,33,66892.30629017057,0,0
90264,31,52663.062300326674,1,0
90265,57,140901.3993917313,0,1
90266,42,102023.5820059606,0,0
90267,44,102417.47968112724,1,0
90268,36,75651.13653965534,0,0
90269,46,114335.38869837929,0,0
90270,53,134415.95525269595,1,0
90271,55,138114.28813623323,1,0
90272,20,34878.11775476539,1,1
90273,21,38877.41405164172,1,1
90274,21,27497.333963443572,1,0
90275,41,84356.14341683737,1,1
90276,50,100951.47346828842,0,0
90277,46,123329.76242467368,1,0
90278,31,64177.40315390972,1,0
90279,50,124881.4593042701,0,0
90280,61,166950.65943474715,0,0
90281,38,80119.33406821288,0,1
90282,23,41092.26852459813,1,0
90283,54,130731.14522695841,1,0
90284,34,58839.522468913754,0,1
90285,45,104362.89044783855,0,1
90286,35,61286.769020870284,0,1
90287,44,109350.851046812,1,0
90288,50,105732.66710122867,0,1
90289,46,115348.19870965966,0,0
90290,40,82064.78869790747,0,1
90291,42,92105.59425049627,1,1
90292,55,124342.81617003167,1,1
90293,44,107424.46143942412,0,1
90294,41,97872.13690968692,0,0
90295,60,146690.7215551821,1,0
90296,59,150988.0976565323,1,1
90297,65,161547.82095932672,0,1
90298,23,26285.805564468792,1,0
90299,23,64357.788737450835,1,1
90300,22,33928.03910643985,1,0
90301,65,162100.08769235108,0,0
90302,35,76859.8602604406,1,1
90303,53,130030.7712762035,1,0
90304,61,173643.96292253153,1,0
90305,53,137717.98896549645,0,1
90306,34,61064.674355984316,0,1
90307,26,53290.201201987606,1,1
90308,36,67750.53110602661,1,0
90309,46,97201.51247548878,0,1
90310,41,88435.75144155153,0,0
90311,19,20313.967399815912,0,1
90312,36,78205.95118572739,1,0
90313,36,91128.00774380408,0,0
90314,50,107469.97082990818,1,0
90315,50,122384.59063286059,0,0
90316,56,131830.88508310812,1,0
90317,49,128983.80388709097,0,0
90318,20,17017.944816501164,1,1
90319,65,166758.18576706853,1,1
90320,59,147803.43511969963,1,1
90321,38,76058.96914525102,0,0
90322,33,48601.35679679558,1,1
90323,51,122107.40658389841,0,0
90324,33,76034.83287596202,0,0
90325,31,55216.23435662692,1,0
90326,60,144981.58955587985,1,1
90327,35,55883.94863676732,1,0
90328,23,34730.34683511685,0,1
90329,44,108138.86131966929,1,0
90330,62,146085.40211162722,0,0
90331,58,141568.81385234252,1,0
90332,35,80415.4816893087,1,0
90333,65,157551.87892409074,1,1
90334,51,125297.72400757772,0,0
90335,53,123101.15770433354,1,1
90336,48,108680.46729885144,0,0
90337,42,90724.07236177014,0,1
90338,54,138514.3831375669,0,0
90339,53,107770.24133369305,1,0
90340,18,25081.194410802902,0,1
90341,33,56286.01965652006,1,0
90342,22,29865.47304457644,0,1
90343,46,102326.63290950005,1,0
90344,46,114179.65357089267,1,0
90345,50,102842.82650885245,0,0
90346,27,23438.619589253973,0,1
90347,60,136615.7575604552,0,1
90348,36,69778.25911808964,0,0
90349,64,165465.8640733638,0,0
90350,28,56820.56733460237,0,0
90351,44,104947.99526062616,1,1
90352,65,154422.3046219468,1,1
90353,21,36444.74506442017,1,1
90354,65,150492.6669428821,1,1
90355,32,62430.72665356132,1,1
90356,46,120084.72165718535,0,1
90357,23,26799.08507090203,0,1
90358,54,134533.15668987864,0,1
90359,42,100916.04561582246,1,1
90360,58,155821.64916255017,1,1
90361,33,65685.7710216087,1,0
90362,50,130426.9712848242,1,0
90363,41,76590.6845964931,0,0
90364,54,122810.59471561435,0,0
90365,23,35589.81659227562,1,1
90366,54,127824.41204560485,1,0
90367,38,63693.19929941023,0,0
90368,36,65480.42842257479,0,1
90369,29,48530.59331813694,0,1
90370,50,119456.85977529116,0,1
90371,24,29778.68657459513,1,0
90372,60,135319.91764084002,0,1
90373,62,131536.1607931761,1,0
90374,18,36709.0475418609,0,0
90375,54,132389.27511868227,1,0
90376,59,130074.60417427027,1,0
90377,61,155363.1375959621,1,0
90378,32,63714.46420935848,0,0
90379,23,37846.67365484996,1,0
90380,42,97567.32606248166,0,1
90381,33,78224.59447218759,1,1
90382,29,54357.43929112069,0,0
90383,38,68298.59097485176,1,1
90384,58,151621.94722614574,0,0
90385,24,48693.14041747948,0,0
90386,23,36420.91783338286,1,1
90387,25,32677.62965865648,1,1
90388,65,153483.36120796183,1,1
90389,43,101884.0454406245,0,1
90390,60,167203.77024082074,0,0
90391,49,99940.28370806114,1,1
90392,21,38697.17679820835,1,0
90393,40,90696.87447801424,1,0
90394,63,164669.19078996513,1,1
90395,45,86305.05805531025,1,0
90396,27,46418.75394441302,0,1
90397,32,57177.42268948277,1,1
90398,54,117613.42026975984,0,0
90399,55,126416.9268753222,0,1
90400,20,25759.786204685177,0,0
90401,60,151026.23536237315,1,0
90402,41,86940.82786514345,1,0
90403,35,77439.72316316045,1,0
90404,51,114632.92485310466,0,0
90405,33,76916.65020152355,1,1
90406,59,144623.06769996733,1,0
90407,45,104371.13075352277,1,0
90408,63,148670.16085499077,0,0
90409,39,85965.1769219915,1,1
90410,63,157861.7109198893,1,1
90411,28,42504.0269550865,0,0
90412,36,82505.070315824,0,1
90413,43,87667.54877977361,0,0
90414,60,148532.25708321965,0,0
90415,57,144580.2866176097,0,1
90416,19,33095.69233772709,0,0
90417,63,150378.6984626549,0,0
90418,35,61973.91586178291,0,0
90419,34,75623.57898686615,1,0
90420,20,25445.89361565829,1,1
90421,25,39559.99870331387,0,0
90422,54,122127.86373342578,1,1
90423,56,120378.3417877869,1,1
90424,59,154462.25794911472,0,0
90425,19,37415.54181871323,1,1
90426,20,11401.539874533499,0,0
90427,25,17259.987076007772,1,1
90428,43,94064.25737429748,1,0
90429,52,123182.42219867141,1,0
90430,65,169559.50991891272,1,0
90431,39,82852.97627650492,0,0
90432,43,98971.00600111905,1,0
90433,48,117702.61782397347,0,1
90434,40,99136.06493803897,1,0
90435,56,146967.77612602318,1,0
90436,38,69210.64804160933,0,1
90437,56,114562.07493802087,0,1
90438,18,34158.70581155802,1,0
90439,18,26031.52526137977,0,1
90440,29,56490.14465802897,1,1
90441,40,83118.14195971677,0,1
90442,56,135018.48586279672,0,0
90443,56,138249.5595418084,0,0
90444,65,169160.16177396599,0,1
90445,52,120997.93327258798,0,1
90446,19,24284.051690985474,0,1
90447,52,112550.12965140291,1,0
90448,30,48280.382560797596,1,0
90449,38,74317.13240603537,0,0
90450,35,66677.34397408059,0,1
90451,35,69078.32199050329,1,0
90452,41,97963.34444906557,1,1
90453,38,86534.6090421256,1,1
90454,34,69673.05514056701,1,0
90455,34,61872.33517451152,1,1
90456,63,141338.5576744087,0,1
90457,22,19988.272424733746,0,0
90458,31,53218.71874614012,0,1
90459,42,103746.00325314031,0,1
90460,46,103312.92804350876,1,1
90461,41,95936.6547845614,1,1
